550	382.61851015816205
549	382.61851015816205
548	382.61851015816205
547	382.61851015816205
546	382.61851015816205
545	382.61851015816205
544	382.61851015816205
543	382.61851015816205
542	382.61851015816205
541	382.61851015816205
540	382.61851015816205
539	382.61851015816205
538	382.61851015816205
537	382.61851015816205
536	382.61851015816205
535	382.61851015816205
534	382.61851015816205
533	382.61851015816205
532	382.61851015816205
531	382.61851015816205
530	382.61851015816205
529	382.61851015816205
528	382.61851015816205
527	382.61851015816205
526	382.61851015816205
525	382.61851015816205
524	382.61851015816205
523	382.61851015816205
522	382.61851015816205
521	382.61851015816205
520	382.61851015816205
519	382.61851015816205
518	382.61851015816205
517	382.61851015816205
516	382.61851015816205
515	382.61851015816205
514	382.61851015816205
513	382.61851015816205
512	382.61851015816205
511	382.61851015816205
510	382.61851015816205
509	382.61851015816205
508	382.61851015816205
507	382.61851015816205
506	382.61851015816205
505	382.61851015816205
504	382.61851015816205
503	382.61851015816205
502	382.61851015816205
501	382.61851015816205
500	382.61851015816205
499	382.61851015816205
498	382.61851015816205
497	382.61851015816205
496	382.61851015816205
495	382.61851015816205
494	382.61851015816205
493	382.61851015816205
492	382.61851015816205
491	382.61851015816205
490	382.61851015816205
489	382.61851015816205
488	382.61851015816205
487	382.61851015816205
486	382.61851015816205
485	382.61851015816205
484	382.61851015816205
483	382.61851015816205
482	382.61851015816205
481	382.61851015816205
480	382.61851015816205
479	382.61851015816205
478	382.61851015816205
477	382.61851015816205
476	382.61851015816205
475	382.61851015816205
474	382.61851015816205
473	382.61851015816205
472	382.61851015816205
471	382.61851015816205
470	382.61851015816205
469	382.61851015816205
468	382.61851015816205
467	382.61851015816205
466	382.61851015816205
465	382.61851015816205
464	382.61851015816205
463	382.61851015816205
462	382.61851015816205
461	382.61851015816205
460	382.61851015816205
459	382.61851015816205
458	382.61851015816205
457	382.61851015816205
456	382.61851015816205
455	382.61851015816205
454	382.61851015816205
453	382.61851015816205
452	382.61851015816205
451	382.61851015816205
450	382.098654596853
449	378.35866516029
448	374.098820162418
447	369.838975164885
446	365.57913016701303
445	361.319285169141
444	357.059440171608
443	352.799595173736
442	348.53975017620303
441	344.27990517833103
440	340.226762423529
439	337.406943051474
438	334.79382592215
437	332.180708793165
436	329.56759166384103
435	326.954474534856
434	324.34135740553205
433	321.728240276547
432	319.115123147223
431	316.502006017899
430	313.332222181716
429	306.714285714318
428	299.53968253972204
427	292.365079365126
426	285.19047619053003
425	278.015873015934
424	270.841269841338
423	263.666666666742
422	256.49206349214603
421	249.31746031755003
420	242.11505327147404
419	234.71906177038798
418	227.295266397822
417	219.871471025256
416	212.44767565269
415	205.02388028012402
414	197.600084907558
413	190.176289534992
412	182.752494162765
411	175.328698790199
410	167.791008855054
409	159.27129469267803
408	150.63768596806202
407	142.00407724310702
406	133.370468518152
405	124.736859793536
404	116.103251068581
403	107.469642343965
402	98.83603361901
401	90.20242489405501
400	81.858378284787
399	77.08752817692
398	72.60624018474
397	68.12495219256
396	63.643664200040995
395	59.162376207861
394	54.68108821568101
393	50.199800223162
392	45.718512230982
391	41.237224238802
390	36.870206173053
389	35.253976886985
388	33.752017527348
387	32.25005816805
386	30.748098808752
385	29.246139449115002
384	27.744180089817
383	26.24222073018
382	24.740261370882
381	23.238302011245
380	21.736342651946998
379	20.234383292649003
378	18.732423933012
377	17.230464573714002
376	15.728505214077
375	14.226545854779
374	12.724586495481
373	11.222627135844
372	9.720667776546001
371	8.218708416909001
370	6.7167490576110005
369	5.214789698313
368	3.712830338676
367	2.2108709793780004
366	0.708911619741
365	0
364	0
363	0
362	0
361	0
360	0
359	0
358	0
357	0
356	0
355	0
354	0
353	0
352	0
351	0
350	0
349	0
348	0
347	0
346	0
345	0
344	0
343	0
342	0
341	0
340	0
339	0
338	0
337	0
336	0
335	0
334	0
333	0
332	0
331	0
330	0
329	0
328	0
327	0
326	0
325	0
324	0
323	0
322	0
321	0
320	0
319	0
318	0
317	0
316	0
315	0
314	0
313	0
312	0
311	0
310	0
309	0
308	0
307	0
306	0
305	0
304	0
303	0
302	0
301	0
300	0
