140	0
160	0
180	0
200	0
220	0
240	0
260	0
280	0
300	0
320	0
340	0
360	0
380	0
400	47
420	51
440	56
460	63
480	68
500	71
520	73
540	76
560	80
580	82
600	83
620	84
640	84,5
660	85
680	85
700	84
720	83,5
740	82
760	78
780	75
800	73
820	70
840	65
860	54
880	47
900	42
920	35
940	29
